"Code","Branch Name","Phone Number","Address","Lat","Long","District","Thana","Google Map"
"0477","Dakbangla Jhenaidha(0477)","001894807477","মোঃ আক্তারুল ইসলাম , পিতাঃ মোঃ এনামুল হক, বাসা/ হোল্ডিং-৬২৩, গ্রাম/ রাস্তাঃ-মাগুরাপাড়া,  পোঃ-সাধুহাটি-৭২০০, থানাঃ-ঝিনাইদহ সদর, ঝিনাইদহ ","23.5608","89.0265","Jhenaidha","Jhenaidha","Map"
"0478","Sorajgong Chuadanga(0478)","001894807478","মোঃ শাহ আলম বিশ্বাস, পিতার নাম, মোঃ-হাইদার আলী বিশ্বাস, ঠিকানা, গ্রাম/মহল্লাঃ-বনতিয়ারবিলা, তিয়রবিলা, ডাকঘর:-আইলহাস, লক্ষীপুর-৭২১০, আলমডাংগা, চুয়াডাঙ্গা","23.59025","88.93921","Chuadanga","Chuadanga","Map"
"0479","Hatgopalpur Jhenaidha","001894807479","মোঃ আজিবর মিয়া, পিতাঃ জাহের আলি মিয়া , গ্রাম/রাস্তা : সোহাইল রোড, পোস্টঃ হাট গোপাল পুর ,থানা,জেলা- ঝিনাইদহ সদর।","23.5264397","89.298145","Jhenaidha","Jhenaidha","Map"
"0480","Bhedarganj Shariatpur","001894807480","মোঃ জাহিদুল ইসলাম, পুটিয়া বড় তালুকদার বাড়ির মোড়, ভেদরগন্জ, শরীয়তপুর।","23.186391","90.447595","Shariatpur","Bhedarganj","Map"
"0481","Damuda Shariatpur","001313452381","মোঃ মকফর উদ্দীন, ফাতেমা ম্যানশন, বিশাকুড়ি মডেল টাউন, ডামুড্যা, শরীয়তপুর","23.1358501","90.44007739","Shariatpur","Damuda","Map"
"0482","Kashiani Gopalganj","001894807482","মোঃ বাকিয়ার রহমান মোল্যা ( বীর মুক্তিযোদ্ধা)  ,পিতাঃ  মৃত ইমান উদ্দিন মোল্যা , পেশা- কৃষক  গ্রামঃ মাজড়া ৬ নং অংশ  পোঃ মাজড়া , থানা ঃ কাশিয়ানী  জেলা -গোপালগঞ্জ । মোবাইল নং ০১৯২১১৮৭১৭৬","23.229877","89.7199430","Gopalgonj","Kashiani","Map"
"0483","Nanupur Chattogram","001894807483","জনাব মোঃ রাশেদ, ফজল আহমেদ চৌধুরী বাড়ী, নানুপুর, ফটিকছড়ি, চট্টগ্রাম।","22.61692","91.84753","Chattogram","Nanupur","Map"
"0484","Bijoynagar Brahmnbaria","001894807484","কাজী মোঃ মঙ্গল মিয়া, গ্রামঃসাতগাও, ডাকঘর+থানাঃবিজয়নগর জেলাঃব্রাক্ষণবাড়ীয়া","24.0258582","91.2314337","Brahmnbaria","বিজয়নগর","Map"
"0485","Nasirnagar Brahmnbaria","001894807485","মোঃ পিয়াস, পিতাঃ মৃতঃ মোঃ আব্দুল খালেক,  গ্রামঃ শীল পারা, পোঃ নাসিরনগর, উপজেলাঃ নাসির নগর, জেলাঃ ব্রাহ্মণবাড়ীয়া","24.1971377","91.1927049","Brahmnbaria","Nasirnagar","Map"
"0486","Sarail","001894807486","মোঃ আলাল মিয়া, পিতাঃমৃতঃ হাবিবুর রহমান,  গ্রামঃ নিজ সরাইল,পোঃ সরাইল,উপজেলাঃ সরাইল, জেলাঃ ব্রাহ্মণবাড়িয়া।","24.0693734","91.1160648","Brahmnbaria","Sarail","Map"
"0487","Bahubal Habiganj","001894807487","মোঃ আব্দুর রকিব  , পিতার নাম :হাজী মোঃ-জমর, উদ্দিন, মাতাঃমোছা-আছিয়া খাতুন।গ্রামঃজাংগালিয়া (হাসপাতাল, এলাকা কলেজ রোড), ডাকঘর+থানাঃবাহুবল,  জেলাঃহবিগঞ্জ ।","24.3390294","91.5360158","Habiganj","Bahubal","Map"
"0488","Tajpur Osmaninagar","001894807488","মোঃ আব্দুর রাকিব। পিতাঃমৃত আব্দুর খালিক, গ্রামঃ, কাশিকাপন,পোঃ ব্রাম্মন শাসন,থানাঃ ওসমানী নগর,জেলাঃ সিলেট। ","24.7334219","91.7674069","Sylhet","ওসমানী নগর","Map"
"0489","Dokkhin Surma","001894807489","মোঃ আলতাব উদ্দিন, পিতার নাম :মুবশির আলী, মাতা : আরফুল বেগম । গ্রাম দক্ষিন সুরমা , সিলেট ।","24.8508658","91.8268422","Sylhet","Dokkhin Surma","Map"
"0490","বিশ্বনাথ সিলেট","001894807490","আহাদ আলী, পিতাঃ মৃত মোরশেদ  আলী , গ্রামঃ পূর্ব চানসির কাপন, পোঃ বিশ্বনাথ, থানাঃ বিশ্বনাথ, জেলাঃ সিলেট","24.80646166666667","91.75002333333332","Sylhet","বিশ্বনাথ","Map"
"0491","Jawabazar Sunamganj","001894807491","মোঃ আব্দুর রউফ,  পিতাঃমৃত ইলিয়াস আলী, গ্রামঃপাইগাও, পোঃ জাউয়াবাজার, থানাঃছাতক, জেলাঃ সুনামগঞ্জ ।","24.9296347","91.5515685","Sunamganj","ছাতক","Map"
"0492","Ziranibazar Dhaka SME","001844503972","মোঃ শাহজাহান , পিতা: মোঃ সিরাজ আলী, হারুন গেট, জিরানীবাজার, আশুলিয়া, সাভার, ঢাকা","23.99166","90.24277","Dhaka","Savar","Map"
"0493","Savar Dhaka SME","001844503968","জনাবা ফাতেমা আক্তার স্বামী-মো:মাহবুব কবির(সুমন) অফিস ঠিকানা ৩৭ নং ওয়াপদা রোড,কলেজিয়েট স্কুল সংলগ্ন, সাভার |","23.8488608","90.2563009","Dhaka","Savar","Map"
"0494","Hemayetpur Dhaka SME","001844503969","জনাব মোঃ আবুল হোসেন (দলিল লেখক), নিচ তলা, জয়নাবাড়ী (বড় বাড়ী), হেমায়েতপুর, সাভার, ঢাকা","23.79644","90.26642","Dhaka","Savar","Map"
"0495","Pallibidyut-Savar Dhaka SME","001844537916","নুরুল আমিন চৌধুরী পিতার নাম;-মৃত রজ্জব আলী চৌধুরী, ঠিকানা:- পলাশ বাড়ী  আশুলিয়া ঢাকা।পলাশী দরবার শরীফের পাশে ২তলা ফ্ল্যাট এর নীজ তলায়","23.9294469","90.2632658","Dhaka","Savar","Map"
"0496","Konabari Gazipur SME","001847373160","মোঃ নুরুল ইসলাম, পিতা- আরজ আলী,  কোনাবাড়ী বিসিক সংলগ্ন, কোনাবাড়ী গাজীপুর","24.00747029","90.32612449","Dhaka","Konabari","Map"
"0497","Ashulia Dhaka SME","001847373106","মোহাম্মদ আলী সিদ্দিকী, পিতা- মৃত- করম আলী,  নিশ্চিন্তপুর, জিরাবো, আশুলিয়া, সাভার, ঢাকা","23.9265517","90.3123517","Dhaka","Savar","Map"
"0498","Dhamrai Dhaka SME","001847373107","মোঃ নূর আলম, বাড়ী নাম্বার-১১২, হামিম আবাসিক এলাকা, লাকুরিয়াপাড়া, ধামরাই, ঢাকা ।","23.9125442","90.2126111","Dhaka","Savar","Map"
"0499","Singair Manikganj SME","001844503967","তালহা ভিলা। ,পিতা- মোঃ আব্দুল মান্নান দেওয়ান, আঙ্গারিয়া, সিংগাইর, মানিকগঞ্জ।","23.8152951","90.1426488","Manikganj","Singair","Map"
"0500","Bandar SME Narayanganj","001847373155","মোঃ মাহাবুব হোসেন, পিতাঃ মাঈন উদ্দিন,শান্তিবাগ গ্রামঃ নবীগঞ্জ, ডাকঘরঃ বন্দর, থানাঃ বন্দর, জেলাঃ  নারায়নগঞ্জ।","23.6312949","90.52593","Narayanganj","Nobiganj","Map"
"0501","Pagla SME Narayanganj","001847373110","ইসলাম কমপ্লেক্স, দেলপাড়া(হাজি মিছির আলী বিশ্ববিদ্যালয় কলেজ রোড) কুতুবপুর, ফতুল্লা, নারায়ণগঞ্জ।","23.667101","90.474398","Narayanganj","Fatullah","Map"
"0502","Chashara SME Narayanganj","001847373111","মোঃ আরিফ পাঠান, ৪৪/৩ মহল্লা-উত্তর চাষাড়া, ওয়ার্ড নং-১২,ভাষা সৈ্নিক এ কে এম সামসুজ্জোহা রোড,রামবাবু পুকুর পাড়। হোল্ডিং নং-পুরাতন-৩৯,নতুন-৪২,  নারায়নগঞ্জ","23.626353","90.499541","Narayanganj","Narayanganj Sadar","Map"
"0503","Shiddhirganj SME Narayanganj","001847373112","মোঃ ওয়ালীওল্লাহ পাটোয়ারী, পাটোয়ারীভিলা,বাড়ী নং ২৯০, সরক নং ০৪,নয়াআটি, (মুক্তিনগর),সিদ্ধিরগঞ্জ,নারায়নগঞ্জ ।","23.697055","90.498934","Narayanganj","Shiddhirganj","Map"
"0504","Sonargaon SME Narayanganj","001844503981","মোঃ রেজাউল করিম,  গোহাট্টা, মোগড়াপাড়া, সোনারগাঁ, নারায়ানগঞ্জ ।","23.637009","90.591854","Narayanganj","Sonargaon","Map"
"0505","Battali Chattogram","001847372505","শাহ-মোহছেন আউলিয়া কমপ্লেক্স, মালিক জনাব হাজী মোঃ জামাল উদ্দিন, পো: বটতলী, থানা-আনোয়ারা, জেলা- চট্রগ্রাম ।","22.1921135","91.8611599","Chattogram","Anwara","Map"
"0506","Heako Chattogram","001847371506","প্রকাশ চন্দ্র মল্লিক, পিতাঃ সাধন চন্দ্র মল্লিক,(ডাঃ সাধন মল্লিক টাওয়ার)বাংলাপাড়া রোড,হেয়াকো,ফটিকছড়ি,চট্টগ্রাম।","22.894440","91673026","Chattogram","Bhujpur","Map"
"0507","Akhaura Brahmnbaria","001847371507","মোঃ আক্তার হোসেন,পিতাঃমোহাম্মদ শফি উদ্দিন,  গ্রামঃ নিজ নারায়ন পুর, পোঃ আখাউড়া, উপজেলাঃ আখাউড়া, জেলাঃ ব্রাহ্মণবাড়ীয়া।","23.8643941","91.2175201","Brahmnbaria","Akhaura","Map"
"0508","Bamundi Maherpur(0508)","001847371508","মোঃআব্দুল আলিম, পিতাঃ মোঃআব্দুল ওয়াহেদ, গ্রাম/রাস্তাঃ বামন্দী, বামন্দী চ্যারাকী পাড়া, পোস্টঃ বামন্দী -৭১১০, থানাঃ গাংনী,জেলাঃ মেহেরপুর","23.889737","88.807393","Maherpur","Gangni","Map"
"0509","Gangni Maherpur(0509)","001847371509","মোছাঃ মাছুদা নাছরীন, পিতাঃ মোঃ এমদাদুল হক,গ্রাম/রাস্তাঃ ভিটা পাড়া গাংনী, পোস্টঃ গাংনী পৌরসভা-৭১১০, থানাঃ গাংনী, জেলাঃ মেহেরপুর।","23.814661","88.742806","Maherpur","Gangni","Map"
"0510","Sadar Maherpur(0510)","001847371510","রুমানা খানম, পিতাঃ গোলাম কবীর খাঁন, গ্রাম/রাস্তাঃ মল্লিক পাড়া, পোস্টঃ মেহেরপুর-৭১০০, থানাঃ মেহেরপুর সদর, জেলাঃ মেহেরপুর।","23.771305","88.635659","Maherpur","Maherpur Sadar","Map"
"0511","Jhikargacha  Jessore","001847099217","মোঃ রফিকুল ইসলাম পিতা:মৃত কেনায়েত আলী,হাজের আলী পেট্রোল পাম্প সংলগ্ন,২য় তলায় ঝিকরগাছা,যশোর-৭৪০০","23.09668","89.09036","Jessore","Jhikargachha","Map"
"0512","Bagachra Jashore","001847371512","মো: জহুরুজ্জামান ( জহুরুল)( বাসা মালিক),আর এস ট্রেডার্স, বাগআঁচড়া বাজার,  উপজেলা -শার্শা,  জেলা -যশোর। মোবাইল নং ০১৭১৭-০০৩১৫৪","22.95018","88.98419","Jashore","Sarsha","Map"
"0513","Navaran Jashore","001847371513","মো: আজিজুর রহমান )মোবাঃ- ০১৯৭৬-৭৩৮৮১৪) নাভারন ( ত্রিমোহিনী মোড়), যশোর ।","23.0569291","88.9818512","Jashore","Sarsha","Map"
"0514","Kalaroa Satkhira","001847371514","মো: আফজান হোসেন ( বাসা মালিকের বেয়াই), গ্রাম-মির্জাপুর (কলাগাছি রোড), আফজাল মোড়, উপজেলা- কলারোয়া, জেলা -সাতক্ষীরা। মোবাইল নং- ০১৯১৩-২৫১১১২","22.8617716","89.0481319","Satkhira","Kalaroa","Map"
"0515","Bhojeshwar Shariatpur","001847371515","মোঃ রফিকুল হক , গ্রামঃ মসুরা, পোষ্ট: ভোজেশ্বর থানাঃ নড়িয়া, জেলাঃ শরীয়তপুর।","23.263602","90.3891216","Shariatpur","Naria","Map"
"0516","Naria Shariatpur","001847371516","মোঃ – তাহের খান ( মালিক ),পিতার নাম, মৃত আবুল হাসেম খান  ,ঠিকানা –গ্রাম/মহল্লাঃ  দক্ষিন নড়িয়া , সরকারী উপ স্বাস্থ্য কেন্দ্র এর অপজিটে ( ডাকঘরঃ নড়িয়া সদর ৮০২০-,ইউনিয়ন + থানা-নড়িয়া,জেলা-শরীয়তপুর ।","23.2993849","90.4101599","Shariatpur","Naria","Map"
"0517","Gharishar Shariatpur","001847371517","আলাউদ্দিন আহম্মেদ চৌধুরী পিতা মৃত নুরউদ্দিন আহম্মেদ চৌধুরী, গ্রাম:- ঘড়িষাড়, পো:- ঘড়িষাড়, থানা:- নড়িয়া ,জেলা:- শরীয়তপুর ।","23.2721753","90.47737049","Shariatpur","Naria","Map"
"0518","Zajira Shariatpur","001847371518","মো: রিজভী মুন্সি ( মালিক ),পিতার নাম, মৃত ইউনুছ মুন্সি  ,ঠিকানা –গ্রাম/মহল্লাঃ আক্কেল মাহামুদ মুন্সি কান্দি ( পোষ্ট অফিস+থানা জাজিরা ,জেলা শরীয়তপুর","23.332216","90.326416","Shariatpur","Zajira","Map"
"0519","Gunabati Cumilla","001847371519","মো: নেয়াজ উল্লাহ জিন্নাহ ,পিতা-মৃত: জাফর উল্লাহ,জাফর উল্লাহ শপিং কমপ্লেক্স (২য় তলা), গুনবতী বাজার,চৌদ্দগ্রাম ,কুমিল্লা।","23.0889119","91.2974839","Cumilla","Chauddagram","Map"
"0520","Kashinagar Cumilla","001847371520","মো: মীর হোসেন, কাশিনগর বাজার, লাকসাম রোড, চৌদ্দগ্রাম, কুমিল্লা ।","23.3181976","91.2240351","Cumilla","Chauddagram","Map"
"0521","Ramchandrapur Cumilla","001847371521","সখিনা বেগম,  গ্রামঃ আমিন নগর বাঞ্ছারামপুর রোড, পোঃ রামচন্দ্রপুর, থানাঃ মুরাদনগর, কুমিল্লা।","23.7351811","90.8870204","Cumilla","Muradnagar","Map"
"0522","Bangura Cumilla","001847371522","আনোয়ার হোসেন রিপন, স্ত্রী-আছমা আক্তার, থানা রোড দঃ বাঙ্গুরা, ওর্য়াড নং- ০৬ ,ইউনিয়নঃ ০৬ নং বাঙ্গুরা ,ডাকঘরঃ বাঙ্গুরা বাজার, উপজেলাঃ মুরাদনগর , জেলাঃ কুমিল্লা  ।","23.7152289","90.9879708","Cumilla","Bangura Bazar","Map"
"0523","Kuraish Munshi Bazar  Feni","001847371523","ফকির আহমেদ বিলডিং, আব্দুলনবি,  কোরাইশ মুন্সীবাজার, দাগনভুঞা রোড, সমাসপুর, দাগনভুঞা,  ফেনী।","23.0056861","91.2750184","Feni","Daganbhuiyan","Map"
"0524","Chhayani Bazar, Noakhali","001847371524","বিবি মরিয়ম, স্বামীর নাম-আব্দুল কাদের, গ্রাম ভবানী জীবনপুর, মৌলভী বাড়ি, ছয়ানী বাজার, বেগমগন্জ, নোয়াখালী।","22.9011218","91.0129709","Noakhali","Begamganj","Map"
"0525","Khilpara, Noakhali","001847371525","মোঃ আবুল কালাম (আজাদ) চাটখিল রোড, খিলপাড়া পূর্ব বাজার, চাটখিল, নোয়াখালী","23.01294","90.97531","Noakhali","Chatkhil","Map"
"0526","Sagardighi Tangail","001847371526","মো: মোবারক হোসেন, রফিকরাজু কোচিং সেন্টার সংলগ্ন, সাগরদিঘী, ঘাটাইল, টাঙ্গাইল।","24.469925","90.193497","Tangail","Ghatail","Map"
"0527","Nagarpur Tangail","001847371527","মোঃ তোফাজ্জেল  হোসেন, পিতা: মৃত, মোঃ রস্তোম আলী মিয়া, গ্রাম: নাগরপুর, ডাকঘর: নাগরপুর , থানা: নাগরপুর, জেলা: টাঙ্গাইল","24.053904","89.871396","Tangail","Nagarpur","Map"
"0528","Dhalapara Tangail","001847371528","মো: কুরবান আলী, পিতা – মো: খসরু মিয়া, গ্রাম: বড়মেধার জাইপাড়া, ডাকঘর: ধলাপাড়া, থানা: ঘাটাইল, জেলা: টাঙ্গাইল","24.46426","90.09022","টাঙ্গাইল","ঘাটাইল","Map"
"0529","Sakhipur Tangail","001847371529","মোছাঃ মিনা বেগমের ,স্বামীঃ  মো: আমির হোসেন, গ্রাম: বংকী, ডাকঘর: সখিপুর, থানা: সখিপুর, জেলা: টাঙ্গাইল।","24.3059698","90.1697853","Tangail","Sakhipur","Map"
"0530","Aushkandi, Habiganj","001847371530","মোছাঃ রুবা বেগম, এস,আর টাওয়ার, উলুকান্দি, আউসকান্দি, নবিগঞ্জ, হবিগঞ্জ, মোবাইল-০১৭৮২-৫৩৭৫০৫","","","Habiganj","","Map"
"0530","Aushkandi Hobiganj","000184737153","মোছাঃ রুবা বেগম, এস,আর টাওয়ার, উলুকান্দি, আউসকান্দি, নবিগঞ্জ, হবিগঞ্জ, মোবাইল-০১৭৮২-৫৩৭৫০৫","24.58747373","91.60323241","Hobiganj","Nabiganj","Map"
"0531","Tantar, B Baria","001847371531","মোঃ বিল্লাল হোসেন, তন্তর বাজার, তন্তর, আখাউরা, ব্রাহ্মণবাড়িয়া।","23.8247480","91.1535903","Brahmanbaria","Akhaura","Map"
"0532","Kawtoli, B-Baria","001847371532","মোঃআব্দুল জলিল, কাউতলী, ব্রাহ্মণবাড়িয়া, মোবাইল নাম্বারঃ 01982840358 ।","23.9583307","91.1050311","B-Baria","Sadar","Map"
"0532","Kawtoli, B-Baria","001847371532","মোঃআব্দুল জলিল, কাউতলী, ব্রাহ্মণবাড়িয়া, মোবাইল নাম্বারঃ 01982840358 ।","23.9583307","91.1050311","B-Baria","Sadar","Map"
"0533","Radhika","001847371533","মো:আজিজুর রহমান খান, রাধিকা পুরাতন বাজার, ব্রাহ্মণবাড়িয়া।","23.9003699","91.127025","B-Baria","Sadar B-Baria","Map"
"0534","Lalpur, B Baria","001847371534","মো-হাজি আলতাপ হোসেন, লামা বায়েত, লালপুর, ব্রাহ্মণবাড়িয়া","23.9888469","90.9935022","Brahmanbaria","Asuganj","Map"
"0535","Nabinagar B Baria","001847371535","কাবিল মিয়া,, নারায়নপুর, ওর্য়াড নং- ০৭ ,ইউনিয়নঃ ০৭ নং নবীনগর ,ডাকঘরঃ নবীনগর বাজার, উপজেলাঃ নবীনগর ,জেলাঃ ব্রাম্মনবাড়িয়া,","23.869505219295743","90.97758327114319","Brahmanbaria","Nabinagar","Map"
"0536","Maloy Vangura B Baria","001847371536","মোস্তফা কামাল, মালোয়েশিন প্রবাসী, রমজান মোল্লা মসজিদের পূর্ব পাশে,  গ্যাস ফিল্ড রোড মলয় বাঙ্গুরা, ওর্য়াড নং- ০৬, ইউনিয়নঃ০৬ নং মলয় বাঙ্গুরা, ডাকঘরঃ মলয় বাঙ্গুরা বাজার, উপজেলাঃ নবিন্গর , জেলাঃ ব্রাম্মনবাড়িয়া","23.7921295","90.9943827","Brahmanbaria","Nabinnagor","Map"
"0537","Bakter Munshir Bazar Feni","001847371537","মোহাম্মদ শাহজাহান (সাজু) ,গ্রামঃ পশ্চিম মির্জাপুর পুর্ব ডাকবাংলা বক্তারমুন্সি রোড, রোড,সোনাগাজী ফেনী ,বাড়ির মালিক একজন ব্যবসায়ী","22.901526","91.400776","Feni","Sonagazi","Map"
"0538","Silonia Feni","001847371538","শাহাদাত হোসেন,পিতাঃমৃত আঃআজিজ, মাতাঃদুলব বিয়া, গ্রামঃ দঃ জয়লস্কর, পোঃসিলনিয়া, থানাঃনাগনভূইয়া, জেলাঃফেনী","22.983885483448756","91.33822704235651","Feni","Daganbhuiyan","Map"
"0539","Bhangudda Cumilla","001847371539","মো:হারুন রশিদ ,বাঙ্গুড্ডা পুর্ববাজার , নাঙ্গলকোর্ট রোড,চৌদ্দগ্রাম কুমিল্লা ,বাড়ির মালিক সৌদী প্রবাসী, পক্ষে বাড়ির মালিকের স্ত্রী চুক্তি সাক্ষর করবেন,","23.217626","91.2409157","Cumilla","Chauddagram","Map"
"0540","Natherpetua Cumilla","001847371540","তাহের ভিলা ( মামুনুর রশিদ), কলেজ রোড,নাথেরপেটূয়া পূর্ব বাজার,মনোহরগঞ্জ, কুমিল্লা","23.111935","91.118139","Cumilla","Monohorgonj","Map"
"0541","Kankirhat,Noakhali","001847371541","পান্না আক্তার ,স্বামীর নাম-খুদশিদর রহমান, আমেরিকান বাদশা মিয়ার বাড়ী, কানকিরহাট পুর্ব বাজার, বীর কোট রোড, কানকিরহাট, সেনবাগ, নোয়াখালী","23.0453297","91.207672","Noakhali","Shenbag","Map"
"0542","Mirganj Noakhali","001847371542","ওহিদুল্লাহ, পিতার নামঃ মৃত আবিদুল হক ঠিকানাঃ- মিরগঞ্জ বাজারের মসজিদের পশ্চিমে ,কেরোয়া, রায়পুর , লক্ষিপুর।","23.0431214","90.828418","Lakshmipur","Ramganj","Map"
"0543","Aldibazar, Munshiganj","001847371543","আলদী বাজার, গাজীবাড়ী সংলগ্ন, টঙ্গীবাড়ী, মুন্সিগঞ্জ।","23.4875128","90.5005023","Munshiganj","Tongibari","Map"
"0544","Kangsanagar Comilla","001847371544","মো: শরফরাজ হোসেন,  পিতা:মৃত. সিদ্দিকুর রহমান,পশ্চিম সিং, পো: রামপুর, থানা: বুড়িচং, কুমিল্লা।","23.5485063","91.0657007","কুমিল্লা","বুড়িচং","Map"
"0545","Sujanagar Pabna","001847371545","মোঃশামসুল আলম, গ্রাম-ভবানীপুর, ডাকঘর-সুজানগর, থানা-সুজানগর, জেলা-পাবনা","23.9442149","89.4080737","Pabna","সুজানগর","Map"
"0546","Dashuria Pabna","001847371546","মুনসিদপুর,দাশুরিয়া,ঈশ্বরদী,পাবনা।","24.108107","89.12975899","Pabna","Ishwardi","Map"
"0547","Bonogram Pabna","01847371547","মোছাঃ রিনা খাতুন, গ্রামঃবনগ্রাম, ডাকঘরঃ সাথিয়া, থানা-সাথিয়া, জেলা-পাবনা","24.0013344","89.4703414","Pabna","Santhia","Map"
"0548","Faridpur Pabna","001847372548","ফারমিসি খাতুন, গ্রামঃ বোনয়ারী নগর( আমলা পাড়া),(হোল্ডিং নং ৪৬৬),ডাকঘর-ফরিদপুর, থানা-ফরিদপুর, জেলা-পাবনা","24.158653","89.443585","Pabna","Faridpur","Map"
"0549","Ullahpara Sirajganj","001847371549","মোঃ হেদায়েত উল্লাহ, বাকুয়া ,নতুন তেল পাম্প সংলগ্ন, উল্লাপাড়া, সিরাজগঞ্জ।","24.3179758","89.5635636","Sirajganj","Ullahpara","Map"
"0550","Mujibnagar Maherpur(0550)","001847371550","মোঃ জহুরুল হক, রামনগর কেদারগঞ্জ-৭১০০, মুজিবনগর, মেহেরপুর।","23.670303","88.604368","Maherpur","Mujibnagar","Map"
"0551","Alamdanga Chuadanga(0551)","001847371551","মোঃ সোহেল রানা , পিতাঃ মৃত . আব্দুল লতিফ,, লাবনী ভিলা, গ্রাম/রাস্তাঃ গোবিন্দপুর, নতুন বাসষ্ট্যাণ্ট চৌরাস্তার মোড়, পোস্টঃ-আলমডাঙ্গা -৭২১০, থানাঃ আলমডাঙ্গা, জেলাঃ চুয়াডাঙ্গা ।","23.754847","88.938077","Chuadanga","Alamdanga","Map"
"0552","Allardarga Kushtia","001847371552","ইয়াকুব মাষ্টার , তারাগুনিয়া বাজার, দৌলতপুর থানা, কুষ্টিয়া জেলা। মোবাইল-০১৭১৮২৭৯৫৫৬","24.038938","88.861998","Kushtia","Daulatpur","Map"
"0553","Khoksha Kushtia","001847371553","মোসা মিতা বেগম, মাস্টার পারা, খোকসা ,কুষ্টিয়া, মোবাইল- ০১৩১৪৯৩২৮৭১, ।","23.806078","89.280251","Kushtia","Khoksha","Map"
"0554","Boalmari Faridpur","001847371554","মোঃতাহেরা জাহান  ( মালিক ), পিতার নাম, আব্দুল বারী চৌধুরী, ঠিকানা –গ্রাম/ পুর্ব  কামার গ্রাম, পোষ্টঃ বোয়ালমারী, থানা,বোয়ালমারী, জেলাঃ ফরিদপুর ।","23.39382969","89.6833625","Faridpur","Boalmari","Map"
"0555","Kutubpur Madaripur","001847371555","মোঃ সালাম হাওলাদার, শামছুদ্দিন মৌলভিকান্দি, পোষ্ট:কুতুবপুর থানাঃ শিবচর, জেলাঃ মাদারীপুর।","23.385583","90.226956","Madaripur","Shibchar","Map"
"0556","Sakhipur Shariatpur","000184737155","মো:রাজন মুন্সি মুন্সি কান্দি,( হাজী শরীয়তুল্লাহ কলেজ এর পাশে) সখিপুর, শরীয়তপুর।","23.2355836","90.5353375","Shariatpur","Sakhipur","Map"
"0557","Paragram Nawabgonj","001847371557","নামঃ  মনোয়ারা বেগম, পিতাঃ জালাল উদ্দিন, মাতা: হাছিনা বেগম, গ্রাম: পাড়াগ্রাম, ডাকঘরঃ পাড়াগ্রাম, থানা: নবাবগঞ্জ, জেলাঃ ঢাকা, নিউ মডার্ন হসপিটাল সংলগ্ন, নবাবগঞ্জ মেইন রোড, নবাবগঞ্জ ঢাকা। মোবাঃ-০১৭৯৪-৩১৫৭৮৯","23.7058145","90.2418645","Dhaka","Nawabgonj","Map"
"0558","Jibonganj, B. Baria","001847371558","শাহেরা আলম, স্বামীর নাম :শাহ আলম, গ্রাম: দড়িগাও, ওর্য়াড নং- ০৬ ,ইউনিয়নঃ ০৫ নং দরিকান্দি ,ডাকঘরঃ জীবনগঞ্জ বাজার, উপজেলাঃ বাঞ্ছারামপুর , জেলাঃ ব্রাহ্মণবাড়ীয়া।","23.800869","90.879348","Brahmanbaria","Nabinagar","Map"
"0559","Khalifarhat Noakhali","001847371559","জান্নাতী মার্কেট, (কামাল মিয়ার সমিলের বিপরীত পাশে), আলাউদ্দিনের বাড়ি (২য় তলা), পশ্চিম বারাইপুর, খলিফারহাট, নোয়াখালী সদর। নোয়াখালী।","22.8324297","91.0216679","Noakhali","Sadar Noakhali","Map"
"0560","Kutuberhat Senbag","01847371560","জহিরুল হকের বিল্ডিং (২য় তলা),পল্লী বিদ্যুৎ অফিস সংলগ্ন,আইচের টেক, কুতুবেরহাট রোড,সেনবাগ, নোয়াখালী।","22.8951366","91.2107056","Noakhali","Senbag","Map"
"0561","Chitoshi Shahrasti","001847371561","ইঞ্চিনিয়ার মশিউর রহমান, দারোগাবাড়ি , গ্রামঃচাঁন্দল পোঃ চিতোষী বাজার থানাঃ শাহরাস্তি , জেলাঃ চাঁদপুর।","23.166284","91.000797","Chandpur District","Shahrasti","Map"
"0562","Dashgharia Chatkhil","001847371562","আলমগীর  হোসেন, পিতার নাম- ইব্রাহীম খলিল, গ্রাম পরকোট,ডাকঘর-দশঘরিয়া, থানাঃ চাটখিল জেলাঃ নোয়াখালী।","23.06829","90.93320","Noakhali","Chatkhil","Map"
"0563","Rahimanagar Kachua","001847371563","মোঃ সাইফুল ইসলাম,পিতা-হাজী আনোয়ার হোসেন, হাজী আনোয়ার ভবন,নবাবপুর রোড উত্তর বাজার,রহিমানগর কচুয়া চাঁদপুর।","23.3083301","90.9472406","Chandpur","Kachua","Map"
"0564","Rakhalia Raipur","001847371564","ডাঃ মোঃ কামাল হোসেন, পিতার নাম-মৃত ইউনুস মিয়া, গ্রাম রাখালিয়া, থানাঃ রায়পুর জেলাঃ লক্ষিপুর।","22.99180","90.77923","Lakshmipur","Raipur","Map"
"0565","Bakhrabad Muradnagar","001847371565","মো: মহিউদ্দিন, বলোপদি,বাখরাবাদ, মুরাদনগর রোড, মুরাদনগরথানা, কুমিল্লা। মোবাইল নং-০১৮৩২৩০৭৩৫০।","23.6340726","90.8806743","Cumilla","Muradnagar","Map"
